Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2024-08-27,Thesis,1996,https://boxd.it/7bSPIV,4.5,Yes,"<blockquote>”Será mejor que no veas esto. No mires. No mires. No mires.”<blockquote>

La película española de suspenso por excelencia, sólo que en este rewatch le encontré ciertas incongruencias que, igualmente, no le quitan nada de disfrute. Y cuando hablo de disfrute, me refiero a sangre, violencia audiovisual y todas las atrocidades que se les puedan ocurrir. Vamos, que desde el mismo guión nos advierten que no miremos.",,2024-08-26
2024-08-28,Just Love,2018,https://boxd.it/7ckVWZ,2.5,,"<i>Solo el amor<i> podría haber sido mucho mejor, creciendo desde su estética videoclip y de las canciones propias que acompañan al desarrollo del guión, pero el único que la mantiene a flote es <i>Franco Masini<i>. El resto, floji floji.",,2024-08-27
2024-08-29,Goyo,2024,https://boxd.it/7cM7GD,4,,"<blockquote>- ""Leí una estadística que dice que la mayoría de los humanos no supera el 60% de felicidad. Y en algunos casos, como esquimales, maestros espirituales o algunas tribus del Amazonas, alcanzan hasta un 80%.""
- ""¡Uf! Bueno, entonces, es de gente rarísima ser feliz.”<blockquote>

¡Qué película tan bella, sensible, empática! 

Media estrella extra para <i>Nico Furtado<i>, que está fantástico como <i>Goyo<i>, y otra porque el de Bellas Artes de Buenos Aires es de los museos más hermosos del mundo.",,2024-08-28
2024-08-30,A Perfect Story,2023,https://boxd.it/7d9G4Z,5,Yes,"<blockquote>”- ¿Por qué tiene que ser tan perfecto?
- Pues… porque, por primera vez, no nos estamos esforzando en que lo sea.”<blockquote>

Cuarta vez que veo <i>Un cuento perfecto<i>, cuarta vez que lloro a mares de felicidad. Los paisajes, el modo de contar la historia, la banda sonora y, principalmente, la química innegable en la ficción y en la realidad entre <i>Margot<i> y <i>David<i> te llenan el corazón de sentimientos bonitos.

¡<i>Vuela, Margarita<i> por siempre! ❤️",,2024-08-29
2024-08-31,The Big Shave,1967,https://boxd.it/7dAxOD,4,,Creo que ya estaba bien afeitado antes de volverse a poner espuma.,,2024-08-30
2024-09-01,You Shall Not Sleep,2018,https://boxd.it/7e1vN3,2,,Failed. Yo si me dormí.,,2024-08-31
2024-09-02,Elite Short Stories: Phillipe Caye Felipe,2021,https://boxd.it/7ezUpX,4,Yes,"El espíritu navideño de la segunda temporada de <i>Élite: historias breves<i> nos transporta al comienzo de un nuevo futuro en <i>Phillipe Caye Felipe<i>, al presente incierto de <i>Samuel Omar<i>, y a los traumas del pasado de <i>Patrick<i>.

Comenzando con <i>Phillipe Caye Felipe<i>, el ingreso de <i>Àlex Monner<i> y su química con <i>Georgina Amorós<i>, junto al enorme y satisfactorio desarrollo del personaje de <i>Caye<i>, es lo único rescatable de todos los capítulos venideros de <i>Élite<i>. Gran incorporación, merecido cierre de trama.

<a href=""https://boxd.it/xvzYq""><i>Élite: historias breves<i> Ranked</a> | <a href=""https://boxd.it/tuer8"">2021 Ranked</a>",,2024-09-01
2024-09-03,The Green Knight,2021,https://boxd.it/7f6YFL,4,,"<blockquote>”Oh, I wish I could see the new you. But perhaps we will miss our old friend and our fun and our games.”<blockquote>

El género fantástico no es el que suelo elegir regularmente, tal vez por ese motivo tardé unas escenas en conectar con la historia, pero la versatilidad llena de matices de <i>Dev Patel<i> en el cuerpo y alma de <i>Sir Gawain<i> es imposible de ignorar, sumergiéndote por completo en sus leyendas y aventuras.

<a href=""https://boxd.it/ygdT8"">r/Letterboxd Film Club Challenge 117 - Classic Literature</a>
<a href=""https://boxd.it/wNxge"">r/Letterboxd Film Raffle - Film Club</a> | <a href=""https://boxd.it/tuer8"">2021 Ranked</a>","r-letterboxd, lbfilmclub, lbfcc-classicliterature",2024-09-02
2024-09-04,Behind Her Eyes,2021,https://boxd.it/7fANwj,5,,"<blockquote>“Sleep is different for me.”<blockquote>

Cuando era muy chica, mi papá me enseñó el mundo de los viajes astrales para que pueda lidiar con ciertos problemas al dormir. Y me fascinó. Y cada noche quería llegar más lejos, más tiempo. No sé si me daba sueño o no, pero lo vivía como una aventura, un juego entre mi mente y yo.

<i>Behind Her Eyes<i> brilla en innumerables aspectos, desde sus actuaciones, fotografía, hasta todos los giros camino al final, pero a mi lo que me enamoró fue su esencia. Porque, en casi treinta años, ninguna serie o película había sido capaz de representar esa parte mágica de mi infancia, salvando todas las diferencias macabras de la trama, obviamente.

<a href=""https://boxd.it/z4Xog"">Miniseries</a> | <a href=""https://boxd.it/tuer8"">2021 Ranked</a>",,2024-09-03
2024-09-05,Kinds of Kindness,2024,https://boxd.it/7fZpGz,4,,"<blockquote>“Some of them want to use you. Some of them want to get used by you. Some of them want to abuse you. Some of them want to be abused.”<blockquote>

Desde su título, <i>Kinds of Kindness<i>, <i>Yorgos Lanthimos<i> nos anticipa que se trata de su obra más personal, destacando una cualidad inherente al ser humano. Pero también nos advierte que hay de diferentes tipos. ¿Será que esas distintas gentilezas siempre son una virtud o se pueden convertir, en un abrir y cerrar de ojos, en los defectos más oscuros de las personas? En la vida mundana, el límite puede ser muy fino, pero aquí es evidente.

Distintas personalidades, distintas cotidianidades, distintos desencadenantes, mismo hilo conductor: la amabilidad. Real o fingida. Su reacción a los cambios, a los propósitos individuales o con un fin común, mayor a nosotros mismos, a nuestra esencia. Un estudio de personajes que se acerca, desde lo visual, a <i>Poor Things<i> pero psicológicamente a <i>Kynódontas<i>, los inicios inclasificables del director griego.

💛 The Death of R.M.F.
❤️ R.M.F. Is Flying
💙 R.M.F. Eats a Sandwich

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-09-04
2024-09-06,Incoming,2024,https://boxd.it/7gqYVD,4,,"<blockquote>“Who you are in high school is basically who you'll be forever.”<blockquote>

La principal virtud de <i>Incoming<i> es no ser pretenciosa. Es una película sobre jóvenes de preparatoria a los que sólo les importa coquetear con chicas, ir a fiestas, y cometer cualquier locura con tal de pertenecer. Y eso es exactamente lo que nos da. Corta, muy divertida, con escenas escatológicas y actores de futuro prometedor.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-09-05
2024-09-07,Kiss Me First,2018,https://boxd.it/7gNnWl,3.5,,"<blockquote>“Make it stop.”<blockquote>

Reseñarla en <i>Letterboxd<i> significa aceptar que <i>Kiss Me First<i> nunca tendrá segunda temporada. Una lástima, de las series más distintas e inmersivas que vi.

<a href=""https://boxd.it/z4Xog"">Miniseries</a> | <a href=""https://boxd.it/w3Wx8"">2018-2019 Ranked</a>",,2024-09-06
2024-09-08,Wake Me Up When September Ends,2005,https://boxd.it/7hgthr,5,Yes,"<blockquote>“As my memory rests, but never forgets what I lost.”<blockquote>

Despiértenme cuando termine septiembre para que me vuelva a enamorar del <i>Jamie Bell<i> de este videoclip como en mi adolescencia.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tuaCm"">2000s Ranked</a>",,2024-09-07
2024-09-09,Life in Holland,1911,https://boxd.it/7hNCW5,4,,"De calidad fotográfica y cinematográfica superlativa para su época, <i>Vita d'Olanda<i> nos interpela sobre todo lo que perdimos como ciudades y la importancia de los patrimonios culturales para el arte y la idiosincrasia de cada nación. Bellísima, histórica.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XUQ"">Documentaries</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-08
2024-09-10,"De Tripas, Corazón",1996,https://boxd.it/7iinkn,3.5,Yes,"Los cortometrajes que uno ve en 360p sólo por <i>Gael García Bernal<i>.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XPc"">Cortometrajes en español</a> | <a href=""https://boxd.it/tuacI"">90s Ranked</a>",,2024-09-09
2024-09-11,Longlegs,2024,https://boxd.it/7iKfhV,4,,"<blockquote>”You're not a child because you were allowed to grow up.”<blockquote>

El terror psicológico bien desarrollado a través de la atmósfera de todo el metraje siempre, pero siempre, le va a ganar por goleada a cualquier susto gratuito que sólo busque perturbar o sobresaltar. Es, simplemente por eso, que <i>Longlegs<i> es el must-see de este año en términos de horror y misterio.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-09-10
2024-09-12,"Disco, Ibiza, Locomía",2024,https://boxd.it/7j7XT1,5,,"<blockquote>”Cuando cae la noche y sale el sol, ya no hay donde esconderse y los defectos se vuelven tan visibles que duelen. Por eso es importante querer a quien te dé la gana, hacer lo que te gusta, perdonar y permitir que los tuyos te perdonen, y dejar de una vez de lado el disfraz… para aceptar quién eres de verdad.”<blockquote>

Leí, como crítica feroz, que en <i>Disco, Ibiza, Locomía<i> todo era exageración, las fiestas, las drogas, la forma de bailar y actuar de los protagonistas, sus vestuarios. Que la película en sí era una exageración. Pero a mi me trasladó a los 90s, cuando quedaba fascinada frente al televisor cada vez que los <i>Loco Mía<i> venían a Argentina, al programa de <i>Susana Giménez<i>, con sus abanicos y ropas extravagantes. Ellos eran exageración. Ellos eran distintos, incomprendidos para la época. Por eso, lo que muchos odiaron, yo lo amé. 

Y, además, tiene la mejor utilización de <i>Smalltown Boy<i> que haya escuchado en una banda sonora, por contexto y significado lírico.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-09-11
2024-09-13,Ángel Di María: Breaking Down the Wall,2024,https://boxd.it/7jtXoL,4,,"<blockquote>”Acá está, tanto sacrificio, tanto romperme el ojete para estar acá. Se logró eh, se logró. Lo logramos. Los amo mucho. Gracias por bancarme, por apoyarme siempre. Los amo. ¿Viste? Algún día, algún día se iba a romper la pared. <i>Se rompió la pared.<i> Me la di muchas veces, pero seguí estando acá, seguí estando, nunca aflojé pá. Como siempre me enseñaste, nunca aflojé, siempre estuve ahí eh. Y se terminó dando, se terminó dando. Los amo. Los amo.”<blockquote>

Ángel Fabián Di María, 10 de julio de 2021.",,2024-09-12
2024-09-14,What You Wish For,2023,https://boxd.it/7jRvTf,2.5,,"<blockquote>""The reward always matches the atrocity.""<blockquote>

<i>The Bear<i> meets <a href=""https://boxd.it/4RoSiF""><i>Infinity Pool<i></a>, pero en lugar de un restaurant con estrella Michelin salió uno de comidas rápidas.

<a href=""https://boxd.it/reoFO"">2023 Ranked</a>",,2024-09-13
2024-09-15,Carnage,2011,https://boxd.it/7klL19,2,,"<blockquote>""Keep on stroking your own ego. It's beautiful.""<blockquote>

Recuerdo que fuimos a ver <i>Carnage<i> al cine con una amiga porque no nos poníamos de acuerdo (yo quería <i>Proyecto X<i> y ella una de <i>Daniel Radcliffe<i>, creo), éramos menos de diez personas en toda la sala y, al terminar la película, sólo habíamos empatizado con el hamster. Siempre nos reímos de ese día, pero por el embole que nos pegamos.

<a href=""https://boxd.it/w3VYs"">2010-2011 Ranked</a>",,2024-09-14
2024-09-16,The Great Train Robbery,1903,https://boxd.it/7kUCpL,4,,"La tensión hermano, no terminaban más de afanarle a todos los pasajeros. Habiendo sido filmada en 1903, con cámara fija, tiene mejor técnica que la gran mayoría de los robos a trenes en movimiento que estaban por venir. Una joyita atemporal de la historia del cine.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-15
2024-09-17,Blacksmithing Scene,1893,https://boxd.it/7loutv,3,,"Me da las mismas vibras que las escenas desaparecidas del capítulo de <i>Los Simpson<i> en el que <i>Homero<i> se va de parranda con los amigos. Y aún no sé por qué.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-03-22
2024-09-17,Newark Athlete,1891,https://boxd.it/7lp2LD,2.5,,"Fragmento experimental que aún hoy, 133 años después de su estreno, conserva el hito de ser considerada la película preservada más antigua del <i>Library of Congress' National Film Registry<i>.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XUQ"">Documentaries</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-16
2024-09-18,Labyrinth,1986,https://boxd.it/7lODM9,4,,"<blockquote>“It's only forever. Not long at all.”<blockquote>

<i>Labyrinth<i> funciona por sí misma, en los ochenta y en la actualidad, como una aventura para niños y no tan niños, un juego de mesa llevado a la pantalla donde cada casilla te acerca o te aleja más de la meta, a medida que el impredecible camino te presenta nuevos amigos (¿o enemigos?) para poder enfrentar peligros desconocidos. Con lo mencionado, ya tenía todo para convertirse en una obra de culto dentro del género, pero es la presencia magnética de <i>David Bowie<i>, su música, su voz, su aura, lo que la eleva a memorable desde hace cuatro décadas.

<a href=""https://boxd.it/yEhkk"">r/Letterboxd Film Club Challenge 118 - Musicians Turned Actor</a>
<a href=""https://boxd.it/wNxge"">r/Letterboxd Film Raffle - Film Club</a> | <a href=""https://boxd.it/tua2e"">80s Ranked</a>","r-letterboxd, lbfilmclub, lbfcc-musiciansturnedactor",2024-09-17
2024-09-19,Algo que pasó en Año Nuevo,2022,https://boxd.it/7mgpH1,4,,"<blockquote>”Si ya sabés lo que tenés que hacer pero no lo hacés entonces estás peor que antes.”<blockquote>

Lo mejor que les puede pasar es entrar a ciegas en el extraño universo de <i>Algo que pasó en Año Nuevo<i>, sin leer la trama, sin identificarse con ningún género en especial, porque es una película que cambia de tono tan orgánicamente que ni te das cuenta, sólo se disfruta.

<a href=""https://boxd.it/tuf0C"">2022 Ranked</a> | <a href=""https://boxd.it/tufDu"">Mi país, mi país 🇦🇷</a>",,2024-09-18
2024-09-20,Twister,1996,https://boxd.it/7mBdIj,3,Yes,"<blockquote>“Cow. Another cow. Actually I think that was the same one.”<blockquote>

De todas las veces que vi <i>Twister<i> de chica, lo único que había quedado en mi memoria era la vaca volando y ahora, siendo más grande, la situación es la misma. Falta de química entre los personajes, poco interés en su pasado, ausencia de background stories, y el final más cliché de la época. Poco para recordar. Y eso es lo que más me emociona de su <a href=""https://boxd.it/7mZn55"">secuela/reboot</a>.

<a href=""https://boxd.it/7mBdIj"">Twister</a> | <a href=""https://boxd.it/7mZn55"">Twisters</a>

<a href=""https://boxd.it/tuacI"">90s Ranked</a>",,2024-09-19
2024-09-21,Twisters,2024,https://boxd.it/7mZn55,4.5,,"<blockquote>”You know, uh, EF1 or EF5 tornado rating… it's not based on size or wind speed. The power we ascribe to it, it's based on damage. Now, it's only after the fact we can really define it. What it destroys, what it takes from us.”<blockquote>

Es imposible no caer en la comparación ni analizarlas de forma independiente. <a href=""https://boxd.it/7mBdIj""><i>Twister<i></a> y <i>Twisters<i> funcionan como un todo, donde las falencias de la primera son cumplidas con creces en la segunda. Aquí sí tenemos un pasado movilizante, que condiciona constantemente las acciones de los personajes en el presente, sus búsquedas, miedos, culpas, el modo que encuentran para dejarlo atrás y, por fin, seguir adelante. En cuanto a las escenas de catástrofe, es abismal la diferencia en la tensión que generan en el público e injusta, a la vez, sabiendo que pasaron casi treinta años de avances en efectos visuales entre una y otra versión. Pero, ¿la frutilla del postre? La química entre <i>Daisy Edgar-Jones<i> y <i>Glen Powell<i> que, ya por separado, traspasa la pantalla y, juntos, son un tornado de fuego.

<a href=""https://boxd.it/7mBdIj"">Twister</a> | <a href=""https://boxd.it/7mZn55"">Twisters</a>

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-09-20
2024-09-22,A Romance of the Rail,1903,https://boxd.it/7nsoL5,3.5,Yes,"¿Estaremos en presencia del primer cortometraje de la historia cinematográfica sobre amor en un tren con principio, nudo, desenlace y posible plot twist?

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-21
2024-09-23,The Train Wreckers,1905,https://boxd.it/7nVxgD,4,,"Una especie de secuela adrenalínica de <a href=""https://boxd.it/7kUCpL"">The Great Train Robbery</a> que se suma a la historia de amor y venganza que marca el hilo de la trama. Completísima para la época.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-22
2024-09-24,Lo de aquella noche,2020,https://boxd.it/7osmrh,5,Yes,"<blockquote>”Mira, mejor no digas nada porque no quiero liarla.”<blockquote>

Todo lo que callamos las mujeres por miedo plasmado en tan sólo unos minutos. Perfección.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XPc"">Cortometrajes en español</a> | <a href=""https://boxd.it/tue7M"">2020 Ranked</a>",,2024-09-23
2024-09-25,Look Both Ways,2022,https://boxd.it/7oQGJ9,5,,"<blockquote>“You're okay. You're okay.”<blockquote>

¿Cómo no me va a fascinar <i>Look Both Ways<i> si me da el final de minita que pretendo de cualquier comedia romántica y, además, por duplicado? <i>Lili Reinhart<i> está magnífica en ambas <i>Natalie<i>, cada una con los matices propios de su vivencia, y excelentemente acompañada por 🔥 <i>Danny Ramirez<i> 🔥 y <i>David Corenswet<i>. Porfa, nunca maten a las rom-coms.

<a href=""https://boxd.it/tuf0C"">2022 Ranked</a>",,2024-09-24
2024-09-26,Petite Maman,2021,https://boxd.it/7pekWX,4,,"<blockquote>“Secrets aren’t always things we try to hide, there’s just no one to tell them to.”<blockquote>

Al leer previamente sobre las similitudes entre <i>Petite Maman<i> y <a href=""https://boxd.it/6qgT4L""><i>All of Us Strangers<i></a> me perdí de experimentar en plenitud la gran sorpresa y parte de la magia de su historia. Pero es gracias a la otra parte de la magia, las actuaciones conmovedoras de las niñas, que aún pienso en esa particular - y más normal de lo que creemos - relación entre madres e hijas. Otro hermoso, intimista y simple trabajo de <i>Céline Sciamma<i>.

<a href=""https://boxd.it/tuer8"">2021 Ranked</a>",,2024-09-25
2024-09-27,Hollywood,2020,https://boxd.it/7pBESd,4,,"<blockquote>""If you want something done, let a woman do it.""<blockquote>

Aprovechando el resurgimiento del nombre de <i>Ryan Murphy<i>, debido al estreno de la segunda temporada de <i>Monsters<i>, es un buen momento para recordar a esta miniserie, repleta de sensualidad, gente linda y prejuicios, llamada <i>Hollywood<i>.

Lanzada en 2020, vio la luz tiempo después que <i>The Assassination of Gianni Versace<i> y esa comparación la fulminó ante la crítica. Repetir ciertos artilugios visuales y a uno de sus actores principales, <i>Darren Criss<i>, corrió el foco de lo individual a un todo. Y, debido a eso, muchos espectadores se perdieron la oportunidad de disfrutar <i>Hollywood<i> por lo que realmente era: una historia digna de ser contada por el contexto sociopolítico que la atravesaba directamente, pero decorada con un mundo de fantasía lleno de escenarios y vestuarios de ensueño, colores inspiradores y una intro imposible de omitir.

El precio atemporal de la fama. Ayer, hoy y siempre.

<a href=""https://boxd.it/z4Xog"">Miniseries</a> | <a href=""https://boxd.it/tue7M"">2020 Ranked</a>",,2024-09-26
2024-09-28,Me & You,2015,https://boxd.it/7q0okf,4.5,,"Yo hubiese aguantado mucho menos tiempo en medio de todo ese desorden. Ese desorden hermosamente filmado que es capaz de transmitir miles de emociones, mediante un único plano fijo, en tan solo siete minutos. Volver a comenzar desde los simbolismos de la resiliencia.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/w3WcO"">2014-2015 Ranked</a>",,2024-09-27
2024-09-29,A Romance of the Rails,1912,https://boxd.it/7qtWpV,3,,"Nada que ver con el <a href=""https://boxd.it/7nsoL5"">cortometraje homónimo de 1903</a> donde, más que de una historia de amor, se trataba de una publicidad de ferrocarriles. Aquí, en <i>A Romance of the Rails<i>, la ya incorporación de los intertítulos nos transporta por una trama completa de lucha, venganza y redención.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-28
2024-09-30,Paperman,2012,https://boxd.it/7qYicT,5,Yes,"De las cositas más simples y hermosas que ha hecho <i>Disney<i> en toda su historia, demostrando que no se necesitan palabras ni grandes artilugios para llegar al corazón.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/w3W5S"">2012-2013 Ranked</a>",,2024-09-29
2024-10-01,Childish Dreams,1910,https://boxd.it/7rtwLl,3,,"Me fascina y me deja perpleja, a la vez, que este estilo de animación date de 1910. Se siente hermosamente logrado.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-09-30
2024-10-02,Hit Man,2023,https://boxd.it/7rUlDp,4.5,,"<blockquote>“Seize the identity you want for yourself.”<blockquote>

El mayor punto a favor que tiene <i>Hit Man<i> es que se esperaba tan poco de esta película en la previa a su estreno que, con una mezcla justa de comedia romántica y suspenso policial, sorprende gratamente. Se trata de uno de esos raros casos en los que es imposible imaginarse a otra dupla protagonista, ya que <i>Glen Powell<i> brilla en la piel de <i>Gary<i>, en la de <i>Ron<i> 🔥 y en la de todos los falsos asesinos a sueldo que interpreta, mientras que <i>Adria Arjona<i> complementa la química innata que traspasa la pantalla. Un sí rotundo.

Recomendación de <a href=""https://boxd.it/klgZ"">@Frey557</a> para <a href=""https://boxd.it/z3dtM"">r/Letterboxd Film Raffle #100</a>.

<a href=""https://boxd.it/wNxge"">r/Letterboxd Film Raffle - Film Club</a> | <a href=""https://boxd.it/reoFO"">2023 Ranked</a>","r-letterboxd, lbfilmraffle",2024-10-01
2024-10-03,Killer Heat,2024,https://boxd.it/7sm3KN,3,,"<blockquote>“I like to think of myself as free. But I'm not sure that's right. I'm as caught up as anyone.”<blockquote>

¿Cómo puede salir mal una película que reúne a <i>Joseph Gordon-Levitt<i>, <i>Shailene Woodley<i> y <i>Richard Madden<i>? Fácil, no teniendo alma.

<i>Killer Heat<i> peca de correcta. No emociona, no genera empatía con ninguno de sus protagonistas, no intriga demasiado a pesar de catalogarse como misterio y, principalmente, permite adivinar sus giros argumentales desde las primeras escenas. Y eso, dentro del género, es inaceptable. 

Media estrella extra por los alucinantes paisajes griegos y, otra, por los simbolismos históricos detrás de los nombres y acciones de los personajes.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-10-02
2024-10-04,Nick and Norah's Infinite Playlist,2008,https://boxd.it/7sLsHf,2.5,Yes,"<blockquote>""You are literally like my musical soulmate.""<blockquote>

Yo en 2008: Wow, quiero pasar toda una noche buscando a <i>Fluffy<i> en New York con ellos.

Yo en 2024: ¿Cómo que <i>Andy Samberg<i> hace un cameo en esta película y recién ahora me doy cuenta?

<a href=""https://boxd.it/tuaCm"">2000s Ranked</a>",,2024-10-03
2024-10-05,Blink Twice,2024,https://boxd.it/7tbXpN,4,,"<blockquote>""Don't forget to smile.""<blockquote>

<i>Blink Twice<i> me mantuvo sin parpadear por casi ochenta minutos pero fue en su recta final, donde decide abandonar de forma nada sutil el thriller psicológico para convertirse en un revenge style, que me sacó brutalmente de esa experiencia onírica que tan maravillosamente había sido construida. Una simple decisión creativa que va en corcondancia con la vida real. Si este es el debut como directora de <i>Zoë Kravitz<i>, espero ansiosa todo lo que esté por venir.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-10-04
2024-10-06,Fishing for Goldfish,1895,https://boxd.it/7tI69j,2.5,,"LA CALIDAD DE IMAGEN. Así, con mayúsculas.

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/z4XUQ"">Documentaries</a> | <a href=""https://boxd.it/tu9VW"">Pre-60 Ranked</a>",,2024-10-05
2024-10-07,Black Mirror: Black Museum,2017,https://boxd.it/7ujOi9,4.5,Yes,"Una antología dentro de otra antología donde cada mini historia independiente, con creatividad de sobra para convertirse en un futuro episodio completo, fluye para crear una de las tramas principales más complejas y asombrosas de <i>Black Mirror<i>, funcionando por partes y como un todo por igual.

<a href=""https://boxd.it/vBHFU"">Black Mirror</a> | <a href=""https://boxd.it/w3Wgw"">2016-2017 Ranked</a>",,2024-10-06
2024-10-08,Salem's Lot,2024,https://boxd.it/7uRBrZ,2.5,,"<blockquote>”Only thing necessary for the triumph of evil is for good men to do nothing.”<blockquote>

Visualmente exacta a como mi mente imagina una novela escrita por <i>Stephen King<i>, <i>Salem’s Lot<i> brilla en su atmósfera cinematográfica pero falla en todos los restantes aspectos. Desde un comienzo, el villano central genera cero intriga al igual que los demás personajes/víctimas con los que, se supone, deberíamos empatizar y preocuparnos. Y así continúa por casi dos horas que se hacen eternas y sin sorpresas. Nada nuevo para el género, nada nuevo que perdure en nuestra memoria luego de su final.

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-10-07
2024-10-09,Strange Darling,2023,https://boxd.it/7vm7Z5,5,,"<blockquote>“Do you have any idea the kind of risks a woman like me takes every time she agrees to have a little bit of fun?”<blockquote>

<i>Strange Darling<i> es un sí rotundo desde la primera mirada de <i>Kyle Gallner<i> a la cámara en blanco y negro, desde que te das cuenta de cómo está contada la historia y te vas sumergiendo en ella, cada vez más profundo, hasta que no podés salir.

Alucinante, lo mejor que vi en todo el año dentro de su(s) género(s), pero no encuentro palabras para enfatizar lo mucho que la disfruté sin caer en el más mínimo spoiler. Recomiendo entrar a ciegas, sin leer absolutamente nada de la trama, ni nombres, ni similitudes con la realidad, nada. La película te irá sorprendiendo por sí sola.

<a href=""https://boxd.it/reoFO"">2023 Ranked</a>",,2024-10-08
2024-10-10,The Platform,2019,https://boxd.it/7vMtVL,4.5,Yes,"<blockquote>“Hay tres clases de personas: los de arriba, los de abajo, los que caen.”<blockquote>

Allá, por el 2019, fui una de las fervientes defensoras de este extraño thriller español llamado <i>El hoyo<i>. Ahora, con la excusa de recordar los detalles de cara a la segunda parte, la disfruté el doble. Distinta, arriesgada, eso es lo que le celebro. Que a través de un particular <i>Centro Vertical de Autogestión<i>, lleno de morbo y paralelismos históricos, nos lleve como espectadores por los más profundos debates sociales: raza, poder, privilegios en culturas modernas que parecen cada vez más arcaicas. No apta para todos los paladares ni estómagos llenos. Obvio.

<a href=""https://boxd.it/7vMtVL"">El hoyo</a> | <a href=""https://boxd.it/7wCjxN"">El hoyo 2</a>

<a href=""https://boxd.it/w3Wx8"">2018-2019 Ranked</a>",,2024-10-09
2024-10-12,The Platform 2,2024,https://boxd.it/7wCjxN,3,,"<blockquote>“La libertad no tiene nada que ver con comer lo que te dé la gana.”<blockquote>

A ver, mala no es, al contrario, siento que le estoy dando una calificación más baja de lo que realmente la disfruté, porque mientras que, desde un principio, apuesta más a las tomas de acción que su <a href=""https://boxd.it/7vMtVL"">antecesora</a>, nunca deja de lado el peak de la historia que es el siempre actual debate social sobre los privilegios del poder.

El tema aquí es que <i>El hoyo 2<i> es una precuela que, no sólo no aporta ninguna novedad relevante a la trama original, sino que parece haberse robado ideas de múltiples reseñas para justificar las decisiones de la primera parte, siendo la más notoria que cada integrante se conforme con su plato elegido para que la comida pueda llegar a todos los niveles del <i>Centro Vertical de Autogestión<i>. Obvio, trilladísimo. Aún así, punto a favor por dejarnos volver a ver caras conocidas además de a nuevos personajes.

<a href=""https://boxd.it/7vMtVL"">El hoyo</a> | <a href=""https://boxd.it/7wCjxN"">El hoyo 2</a>

<a href=""https://boxd.it/tufA6"">2024 Ranked</a>",,2024-10-10
2024-10-13,Host,2020,https://boxd.it/7x7nhB,4.5,Yes,"<blockquote>""This free meeting has ended. Thank you for choosing Zoom!""<blockquote>

Amo el cine de terror desde chica y nunca en mi vida había tenido que sacar una película por miedo. <i>Host<i> fue la primera y la única.

<a href=""https://boxd.it/tue7M"">2020 Ranked</a>",,2024-10-12
2024-10-14,Save Ralph,2021,https://boxd.it/7xIjDn,4,,"<blockquote>“But at the end of the day, I mean, it's ok, we do it for the humans right?”<blockquote>

¡<i>Save Ralph<i>, save animals! 💚

<a href=""https://boxd.it/z4XCs"">Short films</a> | <a href=""https://boxd.it/tuer8"">2021 Ranked</a>",,2024-10-13
